weeks	baby_id	B_adolescentis	B_angulatum	B_animalis	B_bifidum	B_breve	B_catenulatum	B_dentium	B_longum	B_pseudocatenulatum	B_pseudolongum	B_psychraerophilum
17	54	0	0	0.006263560146028674	45.80740060407191	53.86420109136766	0	0	0.31988786534484515	0.002246879069582767	0	0
18	290	0	0	0.9421914211461692	2.087824743464943	0.9191501522688507	0	95.6309110231931	0.41992265992694666	0	0	0
18	533	0	0	0	23.36065573770492	0	0	0	71.85792349726776	4.781420765027322	0	0
18	537	9.966701982745573	0	0	33.79748751324353	0	0	0	53.75359467231723	2.489783562887846	0	0
18	48	0	0	0.0011940204333045381	0	0.15945102226771427	0	0	99.83936591161489	0	0	0
18	534	87.18464281649531	0	0	3.5471755377669867	0	0	0	9.26438787510907	0	0	0
18	557	0.040713754229316716	0	0	20.16253412033221	0.14794669640308356	0	0.17194708682726206	19.704721658981864	59.772069829771056	0	0
19	65	0.10209860362765562	0	1.8068162818417661	0.6152613950779088	0.02683257015570981	0	51.48385461331434	45.96510956857542	0	0	0
19	135	0.0015278231529766819	0	0	0	99.96593988234154	0	0.03254378189761609	0	0	0	0
19	302	1.1088639375130764	0	0	0	0	0	0	98.73980054397099	0.15133551851593555	0	0
19	71	43.333863104297066	0	0.5657830210673627	0.35791491218685534	0.6322414485793377	0.027478003682835817	0.3021343585741369	54.76168242889886	0.018902722713548717	0	0
19	239	0	0	94.20384331953971	0	0	0	0	5.7961566804602915	0	0	0
19	240	0	0	65.6956089242575	0	32.40727582776752	0	0	1.9042205485292028	0	0	0
19	51	0.07360537505464687	0	8.751641441586661e-4	83.79653939744746	0.0021980866876543242	6.105796354595344e-4	1.2579059886464752	2.3445952711828393	12.52365996087406	0	0
20	477	0.005952830958054568	0	0	25.356202522452588	0.14132020694421543	0	0.38538627622445265	74.02577456748219	0.0853635959385025	0	0
20	58	0.08010365529935379	0	99.46792462538386	0.32883427547705524	0.05730042495866183	0	0	0.04244909032651886	0.02350486819732863	0	0
20	550	28.684233258673775	0	0	0.002776595153915925	0.394893533001376	0	0.19204783147918478	42.94343767160901	27.78245685479642	0	0
20	551	0	0	62.53158530779653	0.4595891163437947	0	0	33.39253671219834	3.4203684037060103	0.1959204599553228	0	0
20	61	11.415973165188598	0	0.005754962264348735	88.22689826574533	0	0	0.28354420955593296	0.06782939724579061	0	0	0
20	279	0.02846148780110848	4.192002079233031e-4	3.480619326387186	33.201351457344	5.03117470598897	0	0	14.79454611704224	43.46343873681298	0	0
20	477	0	0	0	31.18245876349772	0	0	0	68.69304309333455	0.12449814316772008	0	0
20	243	0	0	100	0	0	0	0	0	0	0	0
20	31	0	0	4.921380437002247	0	5.9628343884010615	0	0	89.11578517459668	0	0	0
20	279	0	0	0.02208244202004219	1.4033866066602274	0.07979483650187023	0	0.19752270224062274	98.29734888768165	0	0	0
20	531	0	0	0	0.1104804875765182	0	0	0.011814902827997307	99.83717726366848	0.040527345926979444	0	0
21	39	0	0	0	0	12.547051442910917	0	46.17314930991217	41.1543287327478	0	0	0
21	25	0	0	15.73560281841407	62.51211727429325	0	0	0	12.202821668592257	9.549458238700424	0	0
21	382	0	0	0	0	0	0	0	0	0	0	0
21	382	46.441910346290236	0	0	15.972100582952992	34.37576461795685	0	0	3.2050391535677085	0.005173902970173589	0	0
22	231	12.011458972784942	0	0	0	12.884523565923198	0	0	72.7508355500989	2.3600027283268536	0	0
22	270	0.0032109744893255815	0	0.12968193743985895	0.4082987117777509	93.23816678215817	0	0.28870285952815256	5.883981276911333	0.047931562739852024	0	0
23	334	0.07835460339553305	0	0.047062828876550195	1.1529558627434293	0	0	98.40111548917805	0.2612654560504941	0.05932920448799146	0	0
24	379	0	0	0	0	80.20905759792058	0	0.1389610097507405	0.08879422720173989	19.56328495612607	0	0
24	496	0	0	0	99.97438022602562	0.003827655474261824	0	0.0158720113666057	0.005920107133524955	0	0	0
24	237	6.292796494111203	0	0	19.30101342098055	0.2684196110654615	0	0	40.30156121610518	33.83620925773761	0	0
24	21	0	0	89.93705193215598	5.018359853121175	0	0	0	5.044588214722854	0	0	0
